,ID,Empathy Score,Empathy Score Shifted,Empathy Score Binary,Text,ColumnID,answer changed?,Email1 CE no,Email1 CE yes,Email1 AE no,Email1 AE yes,Email1 CE+AE no,Email1 CE+AE yes,Email2 CE no,Email2 CE yes,Email2 AE no,Email2 AE yes,Email2 CE+AE no,Email2 CE+AE yes
694,437,3,6,1,"Sehr geehrter Herr Thiele, leider kann man die Zeit nicht zurück drehen und es ist nunmal passiert. Ich kann sehr gut nachempfinden, wie sich sich gefühlt haben und bin mir bewusst, dass Sie sich Ihre Entscheidung nicht leicht gemacht haben. In der nächsten Teambesprechung werden wir diesen Vorgang gemeinsam besprechen und eine klare Vorgehensweise für derartige Konstellationen erarbeiten, um in Zukunft die Arbeitsfähigkeit der Abteilung auch bei Nichterreichbarkeit meiner Person sicher zu stellen.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,2.0,0.0,1.0,0,3
695,439,3,6,1,"Sehr geehrter Herr Thiele,   Ich kann ihre gestrige Situation komplett nachvollziehen, würde sie allerdings bitten, ehrlich zum Chef zu sein und Ihm das so zu berichten. Sie wissen was es für mich bedeutet kann, wenn mir dieser Fehler angehängt wird. Vielleicht kann man auch nochmal mit der Kundin reden und ihr die gestrige Situation erklären.  Ich kann Ihre Situation komplett verstehen und hätte selbst so gehandelt, da die Kundenzufriedenheit an erster Stelle steht. Ich danke Ihnen trotzdem für ihren gestrigen Einsatz.    Mit freundlichen Grüßen  ......",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.0,1.0,0,3
696,440,6,9,1,"Hallo lieber Herr Thiele,  ich kann mich sehr gut in Ihre Situation versetzen und bedauere außerordentlich, dass Sie mich gestern nicht sprechen konnten.  Toll, dass Sie sich sofort mit dem Auftrag beschäftigt haben. ich weiss, dass Sie nach bestem Wissen und Gewissen gehandelt haben.  Dass dabei ein Fehler gemacht wurde, kann passieren. ich baue weiterhin auf Sie und bin froh, Sie in meinem Team zu haben.",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,3.0,0.0,3.0,0,6
697,445,2,5,1,"Hallo Herr Thiele, einerseits ist Ihr Einsatz und Ihr selbständige Handeln natürlich vorbildlich. Andererseits erwarte ich in Zukunft dass Sie mich in derartigen kritischen Situationen künftig auch erreichen wenn ich in Besprechnungen bin. Wir werden dafür eine Regelung finden. Termin dazu stelle ich noch ein. Wegen des Fehlers machen Sie sich nicht zu viele Gedanken. Wir finden einen Weg um den Kunden wieder für uns zu gewinnen. Ich setze mich mit dem Kunden in Verbinding und kläre die Situation.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,2.0,0,2
698,446,2,5,1,"Ich kann Ihre Beweggründe sehr gut nachvollziehen. Ich habe Verständnis dafür, wie Sie reagiert haben, Sie haben sich mit den besten Absichten bemüht! Leider hat diese Entscheidung negative Konsequenzen, nicht nur für mich. Ich schlage vor, wir setzen uns persönlich zusammen und besprechen den Vorfall nochmals. Vielleicht finden wir doch noch eine Lösung!",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,2.0,0.0,0.0,0,2
699,447,0,3,0,"Und bitte kommen Sie sofort, diese Besprechung duldet keinen Aufschub.",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
700,449,0,3,0,"In an emergency, you will also consider the company, don't make this mistake next time.",email2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
701,450,1,4,0,"Es ist wohl richtig, was du getan hast, aber es gibt auch fehler, die man dir vorwerfen wird",email2,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
702,452,-1,2,0,"Das ist keine entschuldigung, du musst nachdenken.Um den schaden wiedergutzumachen.",email2,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,1.0,0.0,1,0
703,454,4,7,1,"Lieber Herr Xi, ich danke Ihnen, dass Sie versucht haben, die Situation im Sinne der Kundenzufriedenheit und unseres Unternehmens zu lösen. Leider hat das nicht zum gewünschten Erfolg geführt und der Kunde geht uns verloren. Daher bitte ich Sie, mich zukünftig zumindest per E-Mail von einer solchen Situation in Kenntnis zu setzen. Ich danke Ihnen für Ihren Einsatz. Ich kann verstehen, wie Ihnen zumute ist, da wir alle schon einmal in einer solchen Situation waren und ich finde Ihren Einsatz beachtlich. Sie haben großen Teamgeist bewiesen.",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,1.0,0.0,3.0,0,4
704,455,2,5,1,">>Sicher war es nicht leicht für Sie, eine Entscheidung zu treffen und ich danke für Ihren Einsatz. Zukünftig steht die Absegnung meinerseits über der Bearbeitungszeit von 24 Stunden. Dies muss künftig unbedingt beachtet werden. In solch dringenden Fällen möchte ich notfalls auch in einer Besprechung gestört werden.<<",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0,2
705,456,1,4,0,"Ich kann verstehen, dass sie die Aufträge nicht schaffen konnten. Nun werde ich schauen wie wir die Bearbeitung optimieren können und eine Entlastung schaffen können.",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1
706,457,2,5,1,">>Sehr geehrter Herr Thiele, als erstes möchte ich mich bedanken, dass sie sich der schwierigen Entscheidung am gestrigen Tage angenommen haben. Da sie aber nicht die notwendigen Kenntnisse für die Abwicklung dieser Geschäfte haben, sollten wir uns dringlichst zusammensetzen und überlegen, wie wir solch einer erneuten Situation gegenübertreten sollten. Wir sollten gemeinsam Plan B erarbeiten. Über ihre Bereitschaft würde ich mich sehr freuen. Ich schlage den...., um...Uhr vor. Mit freundlichen Grüßen MW.<<Nein, ich würde nichts ändern! Dies ist kein Bällebad, sondern eine Firma, und ein kurzes Lob, sowie anschießendes ins Boot holen...reicht. So mache ich es, und fahre seit 28 Jahren gut mit!",email2,0.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,1.0,0,2
707,458,1,4,0,"Sehr geehrter Herr Thiele,   auch wenn ich Ihre Bemühungen zu schätzen weiß, hat Ihr Fehler leider zum Verlust eines Großkunden geführt. Da es im Team besprochen wurde, sehe von disziplinarischen Maßnahmen Ihrerseits ab. Des weiteren möchte ich Sie und Ihr Team zu einer Besprechung einladen, in der wir einen Lösungsweg suchen, dass so etwas nicht mehr vor kommt.   Mit freundlichen Grüßen   Philipp Rasch",email2,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
708,459,4,7,1,">>Sehr geehrter Herr Thiele, ich danke ihnen zuerst einmal für ihre ehrlichen Worte und ich danke ihnen für ihren Einsatz, Sie haben im besten Glauben gehandelt und ich trage einen Anteil an diesem Dilemme. Ich denke, die generelle Kommunikation muss in unserem Tram in Zukunft verbessert werden, damit solche Vorfälle nicht noch einmal vorkommen können. Ich werde dafür eine extra Person beauftragen, die sie im Fall meiner Besprechungen kontaktieren können und die dann im Notfall mir ihre Nachrichten - und die anderer Mitglieder in ihrem Team - zukommen lässt. Dann kann ich im Notfall die Besprechung pausieren oder ruhen lassen. Bitte überlassen Sie mir die weitere Kommunikation mit der Kundin, ich denke, es ist das Mindesteste, dass sie von unserer Seite die bestmögliche Behandlung bekommt, damit ihr Ärger gedämpft wird und wir vielleicht noch etwas retten können. Ich würde vorschlagen, dass wir um 12 Uhr über Zoom ein Teammeeting abhalten können, wo wir mit dem Team noch einmal den Vorfall durchsprechen und nach weiteren zukünftigen Lösungen suchen. Ich hoffe auf eine weitere gute Zusammenarbeit mit ihnen und unserem Team, denn nur gemeinsam könnnen wir die täglichen Aufgaben bewältigen. MfG<<",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,2.0,0.0,2.0,0,4
709,461,2,5,1,"You are very positive in your work. Although you made a mistake, it was all for the sake of the company. We will avoid such things from happening again in the future.",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
710,462,1,4,0,You are not the only one to blame for this. I am also responsible for it. Pay attention to team spirit and remember it next time.,email2,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
711,464,1,4,0,"Du musst erkennen, was für ein fehler du gemacht hast.  Geben sie sich keine schuld.",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,1
712,465,4,7,1,"ich schätze Ihr Engagement für unsere Firma sehr und es zeigt dass Sie sich mit unserem Unternehmen identifizieren, da Sie eingegriffen haben. Ich selbst hätte sicher genauso in Ihrer Position gehandelt. Wir haben seitens der Geschäftsführung allerdings die Vorgabe, dass nur ich diese Aufträge bearbeiten darf. Es wäre in diesem Fall der bessere Weg gewesen mich eindringlich zu kontaktieren und auf diesen Auftrag hinzuweisen. Wir müssen nun versuche die Kundin zurück zu erobern. Ich danke Ihnen dennoch für Ihre Bemühungen.",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,2.0,0.0,2.0,0,4
713,468,3,6,1,"Sehr geehrter Herr Tiel, Leider haben wir trotz Ihrer guten Absichten einen Kunden verloren. Ich weiß, dass du es gut gemeint hast und ich verstehe das. Die Marktsituation wird jedoch nicht von Wünschen, sondern von Ergebnissen geleitet. Auf jeden Fall sollten Sie keine Entscheidungen in so wichtigen Angelegenheiten treffen, deshalb werden sowohl Sie als auch ich bestraft. Ich bei 500 e, du bei 50 e. Es tut mir sehr leid, dass dies dich betreffen wird. Hochachtungsvoll, Ihr Vorgesetzter.",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,2.0,0,3
714,469,2,5,1,"Lieber Herr Thiele,  ich verstehe Ihr Handeln. Letztlich bin jedoch ich nun veranwortlich und werde für den Verlust des Kundens veranwortlich gemacht. Es wäre besser gewesen, wenn versucht hätten, mich unter allen Umständen zu erreichen. Wir werden in den nächsten Tagen in einem persönlichen Gespräch versuchen, die Situation zu klären.   Viele Grüße",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
715,470,0,3,0,">die Art und Weise der Bearbeitung war nicht korrekt , wir sollten uns gemeinsam mit dem Kunden nochmals unterhalten<<  um den Großkunden nicht zu verlieren , ich werde meine Sicht der Geschehnisse im gemeinsamen Gespräch darlegen und ihnen zu Seite stehen",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
716,471,0,3,0,"Der verlust ist unermesslich, man muss das ausmaß des problems erkennen.",email2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
717,474,2,5,1,"Hallo Herr Thiele, ich kann Ihre Vorgehensweis und Ihre Beweggründe durchaus nachvollziehen und danke Ihnen für ihren Einsatz.   Um für solche Situationen zukünftig besser vorbereitet zu sein, würde ich Sie bitten, mit mir zusammen eine praktikable Vorgehensweise auszuarbeiten, die uns die Möglichkeit bietet, den Kunden rundum zufrieden zu stellen.",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
718,475,4,7,1,"Sehr geehrter Herr Thiele,   Sie haben im Interesse der Firma versucht den Auftrag unseres Großkunden, so gut wie es Ihnen möglich ist, zu bearbeiten. Diese Bearbeitung hat aber leider nicht die Qualität gehabt, die der Großkunde erwartet hat.  Dennoch möchte ich Ihnen für Ihre Bemühungen herzlich danken. Künftig werde ich die Aufträge wieder selbst übernehmen und dafür sorgen, dass ich im Notfall für Sie erreichbar bin. Außerdem werde ich mit Ihnen noch einmal durchgehen, welche Relevanz diese Aufträge für uns haben, und Sie mit dem technischen Know-how ausstatten, damit Sie wissen, worauf Sie bei den Bestellungen achten müssen. Ich danke Ihnen  für Ihren Einsatz und werde zusammen mit Ihnen und den anderen Mitarbeitern versuchen, neue Aufträge zu gewinnen.   Herzliche Grüße",email2,1.0,0.0,2.0,0.0,1.0,0,3,0.0,2.0,0.0,2.0,0,4
719,476,1,4,0,"Hallo Leaon, vielen Dank für deine Unterstützung in der Sache und deine Eigeninitiative. Wenn du morgen wieder im Büro bist, setzen wir uns kurz zusammen und sprechen die Situation durch und versuchen zusammen einen Weg aus der Situation zu finden. Ich werde heute nochmals die Kundin anrufen und mir die Situation in der Sie steckt schildern lassen und mit ihr besprechen wie wir ggf. helfen können und natürlich versuchen sie von ihrer Entscheidung einen anderen Lieferanten zu wählen abzubringen. mfG",email2,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
720,477,1,4,0,"sehr geehrter Herr Thiele, leider hat Ihre Eigenmächtigkeit die Situation unserer Firma geschadet. Ich möchte darauf hinweisen das es zu einer Abmahnung kommen könnte. Vielleicht haben wir das nicht richtig kommuniziert. Wir werden wegen der Erreichbarkeit eine Lösung finden. Mit freundlichen Grüßen",email2,0.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
721,479,3,6,1,"Ich kann Ihre Handlungsweise nachvollziehen und bin mir durchaus bewusst, daß Sie im Sinne der Firma gehandelt haben. Im Wifer des Gefechts ist ein Fehler vorgekommen, den es für die Zukunft für alle Mitarbeiter des Reams zu vermeiden gilt, ich schlage daher die 2-Faktor- Verifizierung vor. In einer Situation wie gehabt, wird der Auftrag über das 4-Augen-Prinzip abgewickelt, d. h. ein Mitarbeiter bearbeitet den Vorgang und lässt ihn vor der Freigabe durch einen weiteren Mitarbeiter gegenprüfen und unterzeichnen. Erst danach erfolgen die weiteren Schritte. Somit haben wir die Fehleranfälligkeit reduziert und eine klare Vorgehensweise festgelegt.",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,3.0,0.0,0.0,0,3
722,480,4,7,1,"Lieber Herr Thiele, vielen Dank dass sie den Auftrag übernommen und bearbeitet haben, das ist sehr lobenswert. Dass Ihnen dabei ein Fehler unterlaufen ist, ist ärgerlich aber jetzt nicht mehr zu ändern. Dafür mache ich Ihnen aber keinen Vorwurf. Ich werde versuchen, den Kunden zurück zu gewinnen.   Ein Möglichkeit, wenn so etwas wieder vorkommt, wäre dass Sie versuchen mich aus der Besprechung zu holen, solch ein Vorgang hat für mich immer Vorrang.  Ich hoffe, Sie machen sich nicht zu viele Vorwürfe und nehmen die Situation hin, wie sie ist.   Ein schönen Tag noch und  viele Grüße  PS: wenn Sie noch Fragen oder Gesprächsbedarf haben rufen Sie mich gerne an.",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,1.0,0.0,3.0,0,4
723,481,4,7,1,"Sehr geehrter Herr Thiele, vielen Dank für Ihre schnelle Rückinformation. In Anbetracht der geschilderten Umstände haben Sie vollkommen richtig und im Interesse der Firma gehandelt. Ich kann Ihr Vorgehen verstehen, begrüße dieses und werde es auch nach außen hin so unterstützen.",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,1.0,0.0,3.0,0,4
724,482,3,6,1,"Sehr geehrter Herr Thiele,     zunächst möchte ich mich bei Ihnen und den Kollegen für die Kundenorientierte Vorgehensweise bedanken. Es war vollkommen richtig so zu handeln. Ein Nichthandeln hätte ebenfalls zum Komplettverlist des Großkunden geführt. Denoch müssen wir über die Genauigkeit der Auftragserfassung sprechen. Ich werde mich mit der Kundin in Verbindung setzten und einen Lösungsvorschlag erarbeiten.     Mit freundlichen Grüßen",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,1.0,0.0,2.0,0,3
725,483,5,8,1,"Sehr geehrter Herr Thiele,   zunächst möchte ich Ihnen für Ihren Einsatz danken. Sie haben sich bemüht, die Kundeninteressen und die Interessen des Unternehmens zu erfüllen. Ich verstehe den Konflikt, in dem Sie sich immer wieder befinden. Einerseits möchten Sie unterstützen, andererseits Ihre Kompetenzen nicht überschreiten. Es tut mir auch leid, dass ich nicht immer für Sie erreichbar bin, wenn Sie es brauchen.   Leider ist Ihnen bei der Bearbeitung offensichtlich ein Fehler unterlaufen. Lassen Sie uns in der nächsten Teambesprechung den Fall besprechen, damit alle im Team aus diesem Fehler lernen können. Ich wünsche mir, dass Sie und die Kolleg*innen weiter qualifiziert werden, um mich künftig kompetent entlasten zu können. Wie wir das inzwischen sehr hohe Arbeitsaufkommen künftig auf mehrere Schultern verteilen können, werde ich zeitnah mit der Geschäftsleitung besprechen. Ich wünsche Ihnen einen schönen Tag.   Mit freundlichen Grüßen, XY",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,3.0,0.0,2.0,0,5
726,484,3,6,1,"Lieber Herr Thiele, ich danke Ihnen für Ihre Eigeninitiative in diesem Fall und entschuldige mich dafür, dass ich gestern nicht erreichbar war. Es ist schade, dass wir den Großkunden verloren haben, das gleiche hätte mir aber auch passieren können.",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,0.0,0.0,3.0,0,3
727,485,1,4,0,"Hallo Herr Thielen,  es tut mir leid das ich nicht gestern nicht erreichbar war! Ich werde versuchen das zu ändern um für die Mitarbeiter auch während meiner Besprechungen erreichbar zu sein!  Desweiteren werde ich mich nochmal persönlich mit der Kundin in Verbindung setzen um über die Situation zu sprechen!  Wenn es möglich ist würde ich Sie bitten bei dem Gespräch dabei zu sein! Einen Termin werde ich ihnen noch mitteilen!    Mit freundlichen Grüßen",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,1
728,487,7,10,1,"Hallo Herr Thiele, vielen Dank für Ihre prompte und ausführliche Antwort. Ich versichere Ihnen, dass Sie sich wegen Ihres Fehlers nicht schlecht fühlen müssen, denn wer arbeitet macht Fehler. Ich stehe in dieser Sache hinter Ihnen und denke es ist an der Zeit unseren Kunden klar zu machen, dass Fehler passieren. Diese Fehler tun uns sehr leid, aber es nur allzu menschlich ist. Selbstverständlich werden wir den finanziellen Schaden unseres Kunden ersetzen. Sie haben getan, was in ihren und meinen Augen notwendig war und dafür danke ich Ihnen sehr.",email2,1.0,0.0,2.0,0.0,3.0,0,5,0.0,3.0,0.0,4.0,0,7
729,489,5,8,1,"Lieber Kollege Thiele . Danke für Ihre schnelle Antwort und Erklärung des Problems. Ja , aufgrund des hohen Arbeitsaufkommens war es mir nicht möglich mich selbst um diese Großkundin zu kümmern ,dafür möchte ich mich auch vielmals Endschuldigen und es war nett das Sie versuchten diese Angelegenheit zu übernehmen . Ich werde Meinerseits jetzt schnellstmöglich mich um diese Angelegenheit  kümmern und bestmöglich Schadensbegrenzung betreiben. Bei evtl. aufkommenden Fragen werde ich mich kurzweilig vielleicht nochmal an Sie wenden müssen . Der Vorwurf liegt ganz bei mir , bitte fassen Sie meine kurze Benachrichtigung nicht als solches an Sie auf. Sie haben Ihres Wissens nach Ihr Bestmögliches gegeben. Natürlich werde ich Sie auf dem Laufenden halten und wünsche Ihnen noch einen schönen Tag. Lieben Gruss Ihre Kollegin.",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,2.0,0.0,3.0,0,5
730,490,4,7,1,"Hallo Herr Thiele,   vielen Dank für Ihre Offenheit. Es tut mir sehr leid, dass der Eindruck entstanden ist, ich hätte keine Zeit mich selbst um den Auftrag zu kümmern. Ich weiß sehr zu schätzen, dass sie aktiv wurden und sich um den Auftrag kümmern wollten. Ich weiß, Sie haben mit besten Absichten gehandelt und haben es gut gemeint.   Dennoch müssen wir dem Versprechen unserer Kunden und Geschäftsführung gegenüber gerecht werden und den festgelegten Prozess einhalten, dass diese Aufträge von mir direkt bearbeitet werden müssen.  Lassen Sie uns diesen Punkt aufgreifen und Teamintern die Sinne schärfen, dass wenn nicht ausdrücklich anders kommuniziert die Großkundenaufträge über meinen Tisch laufen. VG",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,3.0,0,4
731,491,2,5,1,"Sehr geehrter Herr Thiele, obwohl die übliche Vorgehensweise nicht von ihnen eingehalten wurde, spreche ich ihnen meine Anerkennung aus das sie die Initiative ergriffen haben und die Kundin innerhalb der Zeitvorgabe betreut haben. Für ihren Einsatz und die firmenorientierte Lösung meinen herzlichsten Dank. Leider ist es bei der Umsetzung zu einem schwerwiegenden Fehler gekommen der unter Umständen den Verlust der Kundin zur Folge hat. Für die Zukunft möchte ich sie bitten die vorgegebenen Abläufe einzuhalten.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,2.0,0,2
732,492,5,8,1,"Lieber Herr Thiele, vielen Dank für die Aufklärung des Sachverhalts. Anhand Ihrer Darstellung kann ich sehr gut nachvollziehen, in welcher schweirigen Lage Sie sich gestern befunden haben. Es tut mir sehr leid, dass ich in dieser Situation nicht zur Verfügung stehen konnte, wie es mir als Abteilungsleiterin obliegt hätte. Ich sehe auch, dass Sie versucht haben, die bestmögliche Entscheidung zur Lösung in diesem Fall zu finden. Dass dann auch Fehler passieren können, ist nur menschlich. Wir sollten in Zukunft die Arbeistabläufe für solche Fälle überdenken und weiter optimieren, damit so eine Situation nicht wieder zustande kommt und solche Fehler vermieden werden können.   Mit freundlichen Grüßen",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,3.0,0.0,2.0,0,5
